日期,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19
20201101,0.07368608087693564,0.017963004581026527,0.03936236712908934,0.032353536620093486,0.028988674051331563,0.03454061505725621,0.02595171273250758,0.018769621477949024,0.09342576663008753,0.017270171242965208,0.0681802867478391,0.017842950579438802,0.0401813881849633,0.0692418568959838,0.012980657344691287,0.059286964501436376,0.2291416835403556,0.02805627945929219,0.06743661289592115,0.02533976945083615
20201102,0.07327839194545091,0.01919763724339029,0.04073281146082116,0.03361876954244778,0.028323002303992355,0.03492851744241734,0.028332385163671037,0.01911592648672713,0.08125305045919531,0.022725976154962708,0.06307235739469934,0.01811414123570137,0.03884207880887286,0.07143902976226373,0.01287187677066035,0.059674422963196014,0.2333494988596261,0.02899314671538676,0.06581545188068053,0.026321527405836855
20201103,0.07355629001827693,0.019013343869951203,0.040616287471680695,0.03353332816497565,0.028442756630436612,0.03416993266180705,0.02819571455229198,0.01907139950662356,0.08156522647012254,0.02277583906267626,0.06391316670018532,0.018142818881483516,0.03827032895234338,0.07157400769243615,0.012897032671295312,0.05947804131033176,0.2358402425464847,0.028995997911363768,0.06446885405330792,0.02547939087192574
20201104,0.07363317916019432,0.019158771388243376,0.04085439398568085,0.03308181397888213,0.0284562934868643,0.03299982562487438,0.02883642723107737,0.019088166403493374,0.08190099809071864,0.02278008138760567,0.06367792787619109,0.01814789769184408,0.03855104287290479,0.07281420210094641,0.012924269058132116,0.059276111743502384,0.2338455160631477,0.029311089103564007,0.0654342773290548,0.02522771542307812
20201105,0.07229937125280916,0.018861094550684458,0.04085840725146203,0.034437427172728206,0.02861727923399348,0.033190753785794364,0.02836384122962432,0.019179927637016262,0.0816565925786962,0.02278486587026099,0.06401740195388109,0.01815708919133724,0.03897898257099045,0.07270293753852129,0.012807501923259006,0.05949367676745905,0.23307990093817854,0.029312086470306763,0.06517494582448934,0.026025916258507743
20201106,0.0731307745109255,0.01838766339964327,0.04070394178574385,0.028037036781269925,0.029041829911632507,0.03650558767122659,0.027816532619996483,0.01824724569934955,0.08672474399224478,0.022279054030229253,0.06582979798296536,0.018302408794743787,0.03900461226180985,0.07213860364574234,0.013050550781317284,0.06089154715121886,0.2287874647485917,0.02852124100223357,0.06733317717358503,0.02526618605553043
20201107,0.07406822405737859,0.017598973726342698,0.040078161674512384,0.029177717350188294,0.029603610968807568,0.035382365372255344,0.02564938017393309,0.018360333207317125,0.09333554633352983,0.017709512475341492,0.0700905564785591,0.018300686526676425,0.040004429737443864,0.07164869801314869,0.013190923712736537,0.05950801184538845,0.2257342378029743,0.02834335524498735,0.06847426344157206,0.02374101185690676
20201108,0.07579723048406223,0.018174378304406245,0.04028901283623114,0.03287307038294976,0.02934671963112127,0.03395731728797631,0.02598862629208372,0.018831559885292785,0.09109594473365,0.017018045728961775,0.06985668094975576,0.018006971182393656,0.03940766520619365,0.07300763337497758,0.013088334840112984,0.0587320237740721,0.2267636458101447,0.02814717600544109,0.06623235821525515,0.023385605074918117
20201109,0.07345404536438227,0.019267691059922376,0.04099098980452414,0.035016364310950746,0.02842184747959677,0.03231969945543667,0.02847747895612532,0.01916493383050733,0.07948173740565906,0.02276919256004694,0.06373935860670629,0.018346120793246663,0.03993851945447243,0.07230996288671025,0.012694311118103931,0.059412851137051324,0.23422455076666546,0.028760771531900844,0.0655003301258751,0.025709243352116086
20201110,0.07279115725204638,0.018887616939286558,0.04060469855496666,0.035054369208513306,0.028006728929161857,0.03194641002907184,0.028418346096702324,0.018845020625499632,0.07913093810809305,0.022598004288538264,0.06446653539255254,0.018159360014195502,0.0390482257932088,0.07232058983000447,0.013185346075965259,0.05864372518650503,0.23680322195761944,0.028283628498333907,0.06562895798324887,0.027177119236486448
20201111,0.07153075473184121,0.01873379036544644,0.03971853118705557,0.03487513637105109,0.027840602761536357,0.032505552910914275,0.027716992621272942,0.01867048358144184,0.07870445877200727,0.022525463399196838,0.06435744559149127,0.018002455900254722,0.03916784040911199,0.07108488251001624,0.013326886373893293,0.057774774873863635,0.2437844195454472,0.027907680015514868,0.06550833225362887,0.026263515825013992
20201112,0.07314628768393723,0.018874967025254624,0.040859953129127866,0.035680650738621415,0.02842561118159496,0.03592686400101612,0.028090742726273626,0.01905884801486112,0.08074410603438363,0.02242559366634372,0.06500258890545951,0.018516148860919315,0.0391000990517755,0.07261817842129004,0.012791553905222488,0.059110201929298826,0.2311131997596917,0.02860999179419112,0.06480427000798834,0.02510014316274897
20201113,0.07294225369009624,0.018446086696978413,0.041305078263043984,0.028842527468444044,0.029232045514888307,0.03300781672886237,0.027908333828845555,0.018376622464135142,0.08759690904320036,0.02236916938322441,0.06668407386090147,0.01837591300519029,0.039430500004535865,0.07218400018531368,0.012579335839817652,0.06094036689454856,0.22812828038432956,0.028614921954388237,0.06742163580528379,0.025614128983971973
20201114,0.07369511993170193,0.017458389288772726,0.04040701229669024,0.030401986148045786,0.02989819867532218,0.03306940668653829,0.025760293449168383,0.01863468566423257,0.0948663903886234,0.017691709152501026,0.07077438065985528,0.01819566723932783,0.04011925694432227,0.07215894073244265,0.012527504600511209,0.06026934396103725,0.22512374637037166,0.028642634077670405,0.06654540992063454,0.02375992381223048
20201115,0.07432480794859578,0.01823004507689058,0.04071596647104839,0.03400072343153058,0.029712714499885107,0.03667400266910406,0.025820248548284224,0.018642244874686183,0.09162616878133524,0.01722211505953703,0.06988341048573578,0.018302430962849517,0.04039853085144027,0.07171881977428297,0.012739201966606134,0.058423337759318385,0.22433096270202307,0.028442333458066463,0.06447947038277195,0.0243124642960083
