日期,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19
20201101,0.08653444622628673,0.016434441114381103,0.03671065153846132,0.039473011612752164,0.025334776188125085,0.0263480441465199,0.02598522677447129,0.02414496794958514,0.09662774650763817,0.01743164372013024,0.04766958855051457,0.016455484897252418,0.043064706589508964,0.07854365201164308,0.014110058755456631,0.07894598010757535,0.19424874785684687,0.030224032754862486,0.07415809466241766,0.02755469803557076
20201102,0.08701446443423815,0.017200394963735842,0.038208097530832506,0.03798856372212078,0.02504638134383596,0.02770512104379653,0.0283574499073604,0.024468478826204242,0.07840979284942859,0.023914046828537268,0.045387425531311136,0.016936469274796116,0.041176764326212346,0.0816600821412482,0.013772121384446884,0.07750211019699736,0.20383187156170413,0.03135647410302493,0.07063353611558844,0.029430353914580293
20201103,0.08714987534400523,0.017119583691807102,0.03817367740910958,0.03801591698912083,0.02485223219263997,0.026963678073008018,0.02806426156284479,0.024524279293411756,0.07695034361028813,0.023998911841122867,0.04554252665501393,0.01696662538956289,0.041192539411348775,0.082177441477745,0.01389493521875696,0.07649149291716102,0.2072634977604101,0.031410188796062666,0.07006830132258172,0.029179691043998736
20201104,0.08726513910212065,0.017162390676544983,0.038442246054762035,0.0381992932825932,0.02511711199833476,0.026756270969097197,0.02902027271399888,0.024758283780953298,0.077328945541658,0.023922548362627333,0.04516370466587442,0.016963118022922198,0.04139796711999039,0.08276596570406063,0.013775343075482456,0.07625845275144752,0.2060856834780256,0.03170175987960494,0.06965940334095615,0.02825609947894551
20201105,0.08721932199977916,0.01693070288704191,0.038043699060251686,0.03870577658023005,0.024950965332702114,0.030183313577450188,0.02854372023127188,0.02462479911295994,0.07695262925072688,0.02389818298593413,0.04540242708823232,0.0171067001611816,0.041867904779781286,0.08276844945446127,0.0138551799150519,0.0765250976761557,0.2039237683555365,0.0313846539760321,0.06848444380359348,0.0286282637716258
20201106,0.08684584043758935,0.016711495240139432,0.038003114993290704,0.031022337024192232,0.02536877554083424,0.02718408305448619,0.02821179543311943,0.02340226625284182,0.08682565463424162,0.023630335675602483,0.046518710533803284,0.016994454260149047,0.04305669881375429,0.08238906132215666,0.014533848211287847,0.07822675326299405,0.20136208644936324,0.030812465060998186,0.07091662940863733,0.027983594390518545
20201107,0.08751717844531201,0.016089715054387086,0.03723990939411408,0.034833354549532805,0.02601100596804395,0.026913869831451474,0.02602286305537067,0.024313305706359523,0.09697804013059784,0.018114292515264228,0.04787310377818402,0.016890905332518396,0.044485525587138086,0.08023874536181402,0.014806301104495285,0.07836039805967147,0.1953717777579929,0.030330064424582182,0.07183965897471009,0.02576998496846004
20201108,0.08812128385307615,0.01652177707374369,0.03740169870680276,0.040190083706600765,0.025906353315469033,0.02646149207765897,0.025779208757101827,0.024626759370029176,0.09327908043452487,0.01726296458920105,0.04733888397452928,0.016548320877203915,0.04426252749084406,0.08086725135100005,0.014835060359339102,0.07604267702249905,0.1959171392954672,0.030377873853231988,0.07241080786328284,0.025848756028394086
20201109,0.08711462392866691,0.017285453038719287,0.03844089798218618,0.03815529145540531,0.025472559613163238,0.026979334662809343,0.02846482776194374,0.02468918228574998,0.07640863921620296,0.024033280423857148,0.04555960901456718,0.016967023587988156,0.041299016964577384,0.08239665811820078,0.014005825107156526,0.07576709898724088,0.2066818970533995,0.031096737660712963,0.07082678805478512,0.028355255082667463
20201110,0.08694822016275001,0.017106069040543005,0.037944823377716166,0.03757420495968786,0.02512886496168845,0.027390657693131128,0.02808106819381261,0.024487096156281397,0.07550071037076524,0.02387024099042836,0.045311117461396606,0.01689814073353899,0.04141015721835186,0.08259710875811832,0.014412865727517831,0.07498838498733718,0.21013819701668784,0.03105330677422102,0.0691425161318844,0.030016249284141688
